invoice_date,vehicle_model,invoice_line
2018-01-03,BAJAJ DISCOVER,TENSIONER
2018-01-03,BAJAJ DISCOVER,SPEEDOMETER CABLE
2018-01-03,BAJAJ DISCOVER,BORE KIT
2018-01-03,BAJAJ DISCOVER,YOKE
2018-01-03,BAJAJ DISCOVER,BRAKE LEVER
2018-01-03,BAJAJ DISCOVER,CLUTCH LEVER
2018-01-03,BAJAJ DISCOVER,TIMMING CHAIN PAD
2018-01-03,BAJAJ DISCOVER,CLUTCH SWITCH
2018-01-03,BAJAJ DISCOVER,MIRROR
2018-01-03,BAJAJ DISCOVER,ENGINE LABOUR
2018-01-03,BAJAJ DISCOVER,TANK DENT
2017-12-29,BAJAJ PULSAR 150,TANK CAP
2017-12-29,BAJAJ PULSAR 150,SEAT COVER
2017-12-29,BAJAJ PULSAR NS 200,COOLANT OIL SENSOR
2017-12-29,BAJAJ PULSAR NS 200,COOLANT OIL
2017-12-29,BAJAJ PULSAR LS135,SPEEDOMETER CABLE
2018-01-17,BAJAJ CT 100,SEAT COVER
2017-12-29,BAJAJ CT 100,SEAT COVER
2017-12-29,BAJAJ PULSAR 180,PAD
2017-12-30,BAJAJ DISCOVER 150,CLUTCH LEVER
2017-12-30,BAJAJ AVENGER STREET 220,TAIL LAMP GLASS
2017-12-30,BAJAJ DISCOVER,BRAKE CABLE
2017-12-30,BAJAJ PULSAR NS 200,PARKING BULB
2017-12-30,BAJAJ PULSAR NS 200,HEAD CAP O RING
2017-12-30,BAJAJ PULSAR NS 200,COOLANT OIL
2017-12-30,BAJAJ AVENGER STREET 220,BRAKE LIGHT SWITCH
2017-12-30,BAJAJ AVENGER STREET 220,INDICATOR
2017-12-30,BAJAJ AVENGER STREET 220,SEAT COVER
2017-12-31,BAJAJ PULSAR 150,TIMMING CHAIN
2017-12-31,BAJAJ PULSAR 150,VALVE GUIDE
2017-12-31,BAJAJ PULSAR 150,VALVE GRAINDING
2017-12-31,BAJAJ PULSAR 150,ENGINE BEARING
2017-12-31,BAJAJ PULSAR 150,TIMMING CHAIN PAD
2017-12-31,BAJAJ PULSAR 150,HEAD REST
2017-12-31,BAJAJ PULSAR 150,CRANK RESET
2017-12-31,BAJAJ PULSAR 150,CRANK SHAFT
2017-12-31,BAJAJ PULSAR 150,CLUTCH BELL REST
2017-12-31,BAJAJ PULSAR 150,ENGINE LABOUR
2017-12-31,BAJAJ PULSAR 150,PETROL TAP
2017-12-31,BAJAJ PULSAR 150,CLUTCH LEVER
2017-12-31,BAJAJ PULSAR 150,PACKING KIT
2017-12-31,BAJAJ PULSAR 150,TENSIONER
2017-12-31,BAJAJ PULSAR 150,VALVE KIT
2017-12-31,BAJAJ PULSAR 150,BORE KIT
2017-12-31,BAJAJ AVENGER STREET 220,CLUTCH CAM 
2017-12-31,BAJAJ AVENGER STREET 220,TAIL LAMP BULB
2017-12-31,BAJAJ AVENGER STREET 220,BRAKE LIGHT SWITCH
2017-12-31,BAJAJ PULSAR 150,WIND SHIELD
2018-01-02,BAJAJ PULSAR 150,HEAD LIGHT BULB
2018-01-02,BAJAJ PULSAR 150,STEP HOLDER
2018-01-02,BAJAJ PULSAR 150,CLUTCH SWITCH
2018-01-02,BAJAJ PULSAR 150,BATTERY CHARGE
2018-01-02,BAJAJ PULSAR 150,CLUTCH LEVER
2018-01-02,BAJAJ PULSAR 150,WIRING KIT
2018-01-02,BAJAJ PULSAR 150,WIRING LABOUR
2018-01-02,BAJAJ PULSAR 150,YOKE
2018-01-02,BAJAJ AVENGER STREET 220,TAIL LAMP ASSEMBLY
2018-01-02,BAJAJ AVENGER STREET 220,CHAIN ADJUSTER PLATE
2018-01-02,BAJAJ AVENGER STREET 220,HEAD LIGHT DOOM
2018-01-03,BAJAJ PULSAR 150,GRIPPER
2018-01-03,BAJAJ AVENGER STREET 220,WHEEL BEND
2018-01-03,BAJAJ AVENGER STREET 220,DISC PLATE
2018-01-03,BAJAJ AVENGER STREET 220,INDICATOR
2018-01-03,BAJAJ AVENGER STREET 220,MIRROR
2018-01-03,BAJAJ AVENGER STREET 220,WHEEL BEND
2018-01-03,BAJAJ AVENGER STREET 220,WASHING
2018-01-04,BAJAJ AVENGER STREET 220,SWITCH
2018-01-04,BAJAJ AVENGER STREET 220,WIRING LABOUR
2018-01-04,BAJAJ PULSAR 220,SEAT COVER
2018-01-04,BAJAJ PULSAR 220,WASHING
2018-01-05,BAJAJ PULSAR 180,TANK DENT
2018-01-05,BAJAJ PULSAR 180,PAD
2018-01-05,BAJAJ PULSAR 150,MIRROR
2018-01-05,BAJAJ PULSAR 150,SPEEDOMETER CABLE
2018-01-06,BAJAJ PULSAR 150,HALF AXLE
2018-01-06,BAJAJ PULSAR 150,JALL SCREW
2018-01-06,BAJAJ PULSAR 150,DISC OIL TOPUP
2018-01-06,BAJAJ PULSAR NS 200,COOLANT OIL
2018-01-06,BAJAJ PULSAR NS 200,COOLANT OIL
2018-01-06,BAJAJ DISCOVER 125,HALF ACCELERATOR
2018-01-06,BAJAJ DISCOVER 125,YOKE SET
2018-01-06,BAJAJ PULSAR 150,BRAKE LIGHT SWITCH
2018-01-07,BAJAJ AVENGER STREET 220,WHEEL ALIGNMENT
2018-01-08,BAJAJ AVENGER STREET 220,SIDE LOCK
2018-01-08,BAJAJ AVENGER STREET 220,TAIL LAMP COVER
2018-01-08,BAJAJ AVENGER STREET 220,WHEEL BEND
2018-01-08,BAJAJ PULSAR 150,LOADING GEAR
2018-01-08,BAJAJ PULSAR 150,TENSIONER
2018-01-08,BAJAJ PULSAR 150,TIMMING CHAIN PAD
2018-01-08,BAJAJ PULSAR 150,TIMMING CHAIN
2018-01-08,BAJAJ PULSAR 150,VALVE KIT
2018-01-08,BAJAJ PULSAR 150,BORE KIT
2018-01-08,BAJAJ PULSAR 150,ACCELATOR CABLE
2018-01-08,BAJAJ PULSAR 150,VALVE GRAINDING
2018-01-08,BAJAJ PULSAR 150,VALVE GUIDE
2018-01-08,BAJAJ PULSAR 150,CRANK SHAFT
2018-01-08,BAJAJ PULSAR 150,ENGINE BEARING
2018-01-08,BAJAJ PULSAR 150,HEAD REST
2018-01-08,BAJAJ PULSAR 150,LOCK ARM
2018-01-08,BAJAJ PULSAR 150,CRANK RESET
2018-01-08,BAJAJ PULSAR 150,PACKING KIT
2018-01-08,BAJAJ PULSAR 150,ONE WAY CLUTCH
2018-01-08,BAJAJ PULSAR 150,CLUTCH BELL REST
2018-01-08,BAJAJ PULSAR 150,BRAKE LIGHT SWITCH 
2018-01-08,BAJAJ PULSAR 150,HEAD RUBBER
2018-01-08,BAJAJ PULSAR 150,ENGINE LABOUR
2018-01-09,BAJAJ DISCOVER,SPPEDOMETER CABLE
2018-01-09,BAJAJ PULSAR 220,SPEEDOMETER WORM
2018-01-09,BAJAJ AVENGER STREET 220,LABOUR
2018-01-09,BAJAJ AVENGER STREET 220,SPEEDOMETER WORM
2018-01-09,BAJAJ AVENGER STREET 220,WASHING
2018-01-10,BAJAJ PULSAR NS 200,RADIATOR
2018-01-10,BAJAJ AVENGER STREET 220,INDICATOR
2018-01-10,BAJAJ PULSAR 150,PETROL TAP
2018-01-10,BAJAJ PULSAR 150,DISC PLATE
2018-01-10,BAJAJ PULSAR 150,BRAKE LIGHT SWITCH 
2018-01-10,BAJAJ PULSAR 150,YOKE LEVER
2018-01-10,BAJAJ PULSAR 150,SIDE STAND SPRING
2018-01-10,BAJAJ PULSAR 220,WIND SHIELD STICKER
2018-01-11,BAJAJ AVENGER STREET 220,ENGINE WORK
2018-01-12,BAJAJ AVENGER STREET 220,DRUM BOLT
2018-01-12,BAJAJ AVENGER STREET 220,SEAT COVER
2018-01-12,BAJAJ DISCOVER,CENTER STAND SPRING
2018-01-12,BAJAJ PULSAR 220,MASTER CYLENDER
2018-01-12,BAJAJ PULSAR 150,MIRROR
2018-01-12,BAJAJ PULSAR 150,FRONT MUDGUARD
2018-01-12,BAJAJ AVENGER STREET 220,WHEEL BEND
2018-01-13,BAJAJ PLATINA,BUZZER
2018-01-13,BAJAJ AVENGER STREET,MIRROR
2018-01-13,BAJAJ AVENGER STREET 220,CHAIN ADJUSTER PLATE
2018-01-14,BAJAJ DISCOVER,INDICATOR BULB
2018-01-14,BAJAJ AVENGER STREET 220,PETROL TAP
2018-01-15,BAJAJ PULSAR 220,TANK CLEANING
2018-01-16,BAJAJ AVENGER STREET 220,SERVICE AND ONE WAY CLUTCH BUSH KIT
2018-01-16,BAJAJ PULSAR 150,BRAKE LIGHT SWITCH
2018-01-16,BAJAJ PULSAR 150,TYRE
2018-01-16,BAJAJ PULSAR 150,TYRE
2018-01-16,BAJAJ PULSAR 150,BRAKE LIGHT SWITCH
2018-01-16,BAJAJ PULSAR 150,CLUTCH SWITCH
2018-01-16,BAJAJ PULSAR 150,TYRE REPLACEMENT
2018-01-18,BAJAJ PULSAR NS 200,TYRE REPLACEMENT
2018-01-18,BAJAJ PULSAR NS 200,DISK PAD
2018-01-18,BAJAJ PULSAR NS 200,TYRE
2018-01-18,BAJAJ PULSAR 150,GEAR AND GB SHAFT OIL SEAL
2018-01-18,BAJAJ PULSAR 150,TANK CLEANING
2018-01-18,BAJAJ PULSAR 150,MIRROR
2018-01-18,BAJAJ PULSAR 220,BULB
2018-01-18,BAJAJ PULSAR 220,TAIL LAMP BULB
2018-01-18,BAJAJ PULSAR 220,PARKING BULB
2018-01-18,BAJAJ PULSAR 220,INDICATOR BULB
2018-01-19,BAJAJ PULSAR 180,GRIPPER
2018-01-19,BAJAJ PULSAR NS 200,COOLANT OIL TOP UP
2018-01-20,BAJAJ AVENGER STREET 220,REAR FOOT REST
2018-01-20,BAJAJ PULSAR 150,SPEEDOMETER CABLE
2018-01-20,BAJAJ PULSAR 150,SEAT COVER
2018-01-20,BAJAJ PULSAR 150,CHAIN ADJUSTER
2018-01-20,BAJAJ PULSAR NS 200,COOLANT OIL
2018-01-20,BAJAJ AVENGER STREET 220,DISC HOSE PIPE
2018-01-20,BAJAJ AVENGER STREET 220,BRAKE LIGHT SWITCH 
2018-01-21,BAJAJ AVENGER STREET 220,GEAR SHAFT
2018-01-21,BAJAJ AVENGER STREET,SPEEDOMETER
2018-01-21,BAJAJ AVENGER STREET,REAR FOOT REST
2018-01-22,BAJAJ PULSAR NS 200,MASTER ASSEMBLY
2018-01-22,BAJAJ PULSAR NS 200,CALIPER ASSEMBLY
2018-01-22,BAJAJ PULSAR NS 200,BULB
2018-01-22,BAJAJ PULSAR NS 200,BULB
2018-01-22,BAJAJ PULSAR NS 200,SWITCH
2018-01-22,BAJAJ PULSAR NS 200,DISC PLATE
2018-01-22,BAJAJ PULSAR 150,WIRING KIT
2018-01-22,BAJAJ PULSAR 150,LABOUR
2018-01-22,BAJAJ PULSAR NS 200,HEAD O RING
2018-01-22,BAJAJ PULSAR NS 200,TENSIONER
2018-01-22,BAJAJ PULSAR NS 200,TIMMING CHAIN PAD
2018-01-22,BAJAJ PULSAR NS 200,VALVE KIT
2018-01-22,BAJAJ PULSAR NS 200,COOLANT OIL
2018-01-22,BAJAJ PULSAR NS 200,COOLANT OIL SENSOR
2018-01-22,BAJAJ PULSAR NS 200,BORE KIT
2018-01-22,BAJAJ PULSAR NS 200,CRANK SHAFT
2018-01-22,BAJAJ PULSAR NS 200,PACKING KIT
2018-01-22,BAJAJ PULSAR NS 200,CRANK RESET
2018-01-22,BAJAJ PULSAR NS 200,ENGINE LABOUR
2018-01-22,BAJAJ PULSAR NS 200,HEAD REST
2018-01-22,BAJAJ PULSAR NS 200,TIMMING CHAIN
2018-01-22,BAJAJ PULSAR NS 200,VALVE GRAINDING
2018-01-22,BAJAJ PULSAR NS 200,VALVE GUIDE
2018-01-22,BAJAJ PULSAR NS 200,LOCK ARM
2018-01-22,BAJAJ PULSAR NS 200,ENGINE BEARING
2018-01-22,BAJAJ PULSAR NS 200,SERVICE
2018-01-22,BAJAJ DISCOVER 135,DRUM BOLT
2018-01-22,BAJAJ DISCOVER 135,INDICATOR BULB
2018-01-24,BAJAJ PLATINA,MIRROR
2018-01-24,BAJAJ PULSAR 220,FOOT REST
2018-01-24,BAJAJ PULSAR 150,SEAT COVER
2018-01-24,BAJAJ PULSAR 150,PETROL PIPE
2018-01-24,BAJAJ AVENGER STREET 220,CHAIN ADJUSTER PLATE
2018-01-24,BAJAJ PULSAR 220,HEAD LIGHT BULB
2018-01-26,BAJAJ PULSAR 150,TAIL LAMP ASSEMBLY
2018-01-26,BAJAJ PULSAR 150,SEAT COWL
2018-01-26,BAJAJ PULSAR 150,BRAKE LIGHT SWITCH
2018-01-26,BAJAJ PULSAR 150,HEAD LIGHT BULB
2018-01-27,BAJAJ AVENGER STREET 220,TAIL LAMP BULB
2018-01-27,BAJAJ AVENGER STREET 220,FORK OIL AND OIL SEAL
2018-01-27,BAJAJ PULSAR 150,SEAT COVER
2018-01-27,BAJAJ PULSAR 220,INDICATOR
2018-01-27,BAJAJ PULSAR 220,CLUTCH LEVER
2018-01-27,BAJAJ AVENGER STREET,SEAT COVER
2018-01-27,BAJAJ PULSAR 150,PETROL TAP
2018-01-29,BAJAJ PULSAR 150,ENGINE WORK
2018-01-30,BAJAJ PULSAR 150,ENGINE GUARD
2018-01-30,BAJAJ PULSAR 180,MIRROR
2018-01-30,BAJAJ PULSAR 180,DISC LEVER
2018-01-30,BAJAJ PULSAR 180,HANDLE WEIGHT
2018-01-30,BAJAJ AVENGER STREET 220,WHEEL BEND
2018-01-30,BAJAJ AVENGER STREET 220,GEAR LEVER
2018-01-30,BAJAJ PULSAR RS 200,DRUM BOLT
2018-01-31,BAJAJ PULSAR 150,SEAT COWL STICKER
2018-01-31,BAJAJ PULSAR 150,TANK CLEANING
2018-01-31,BAJAJ PULSAR 150,CARBURETOR DIAPHRAGM RUBBER
2018-01-31,BAJAJ AVENGER STREET 220,WHEEL BEND
2018-02-01,BAJAJ PULSAR LS135,HEAD CAP O RING
2018-02-01,BAJAJ PULSAR 150,ONE WAY CLUTCH BUSH KIT
2018-02-01,BAJAJ PULSAR 180,GEAR SHAFT
2018-02-01,BAJAJ PULSAR 150,ENGINE WORK
2018-02-02,BAJAJ PULSAR 150,CDI UNIT
2018-02-02,BAJAJ PULSAR 150,LABOUR
2018-02-02,BAJAJ PULSAR 150,PICKUP COIL
2018-02-02,BAJAJ PULSAR 150,COIL CHECK
2018-02-02,BAJAJ PULSAR 180,FORK OIL SEAL
2018-02-02,BAJAJ PULSAR 180,FORK OIL
2018-02-02,BAJAJ DISCOVER 150,DRUM BOLT
2018-02-02,BAJAJ PULSAR 220,GEAR SHAFT
2018-02-03,BAJAJ PULSAR 150,BRAKE LIGHT SWITCH
2018-02-03,BAJAJ PULSAR 150,DRUM BOLT
2018-02-03,BAJAJ DISCOVER 125,PARKING BULB
2018-02-03,BAJAJ AVENGER STREET 220,TEFLON COATING
2018-02-03,BAJAJ AVENGER STREET 220,PETROL
2018-02-03,BAJAJ DISCOVER 150,BRAKE LIGHT SWITCH
2018-02-03,BAJAJ DISCOVER,ACCELATOR CABLE
2018-02-04,BAJAJ AVENGER STREET 220,GRILL SET
2018-02-04,BAJAJ AVENGER STREET 220,CRASH GUARD
2018-02-04,BAJAJ PULSAR NS 200,COOLANT OIL
2018-02-05,BAJAJ PLATINA,ENGINE
2018-02-21,BAJAJ PULSAR 220,HEAD LIGHT DOOM
2018-02-21,BAJAJ PULSAR 220,LABOUR
2018-02-05,BAJAJ PULSAR 180,ONE WAY CLUTCH BUSH KIT
2018-02-05,BAJAJ PULSAR 150,COIL CHECK
2018-02-05,BAJAJ PULSAR 150,PICKUP COIL
2018-02-06,BAJAJ AVENGER STREET 220,SPEEDOMETER CABLE
2018-02-06,BAJAJ PULSAR 150,DRUM BOLT
2018-02-06,BAJAJ PULSAR 220,BUZZER
2018-02-06,BAJAJ PULSAR 220,ENGINE GUARD
2018-02-07,BAJAJ PULSAR 150,TANK CLEANING
2018-02-07,BAJAJ AVENGER STREET 220,TAIL LAMP BULB
2018-02-07,BAJAJ PULSAR 180,RACTIFIER
2018-02-07,BAJAJ PULSAR NS 200,COOLANT OIL
2018-02-09,BAJAJ PULSAR 150,SEAT COVER
2018-02-09,BAJAJ PULSAR 150,FORK OIL AND OIL SEAL
2018-02-09,BAJAJ PULSAR 150,FOOT REST
2018-02-09,BAJAJ PULSAR 150,HEAD LIGHT BULB
2018-02-07,BAJAJ AVENGER STREET 220,GEAR SHAFT
2018-02-07,BAJAJ AVENGER STREET 220,WHEEL BEND
2018-02-07,BAJAJ PULSAR 220,CLUTCH CAM 
2018-02-07,BAJAJ PULSAR 220,LOADING GEAR
2018-02-07,BAJAJ PULSAR 220,LOCK ARM
2018-02-07,BAJAJ PULSAR 220,CLUTCH LEVER
2018-02-07,BAJAJ PULSAR 220,ENGINE BEARING
2018-02-07,BAJAJ PULSAR 220,VALVE GUIDE
2018-02-07,BAJAJ PULSAR 220,VALVE KIT
2018-02-07,BAJAJ PULSAR 220,HEAD REST
2018-02-07,BAJAJ PULSAR 220,BORE KIT
2018-02-07,BAJAJ PULSAR 220,TIMMING CHAIN
2018-02-07,BAJAJ PULSAR 220,CLUTCH BELL REST
2018-02-07,BAJAJ PULSAR 220,PACKING KIT
2018-02-07,BAJAJ PULSAR 220,ONE WAY CLUTCH BUSH KIT
2018-02-07,BAJAJ PULSAR 220,PETROL TAP
2018-02-07,BAJAJ PULSAR 220,OIL LENSE
2018-02-07,BAJAJ PULSAR 220,HEAD SENSOR
2018-02-07,BAJAJ PULSAR 220,VALVE GRAINDING
2018-02-07,BAJAJ PULSAR 220,CRANK RESET
2018-02-07,BAJAJ PULSAR 220,TENSIONER
2018-02-07,BAJAJ PULSAR 220,BRAKE LIGHT SWITCH
2018-02-07,BAJAJ PULSAR 220,ENGINE LABOUR
2018-02-07,BAJAJ PULSAR 220,TIMMING CHAIN PAD
2018-02-07,BAJAJ PULSAR 220,CRANK SHAFT
2018-02-08,BAJAJ PULSAR 220,PETROL
2018-02-08,BAJAJ PULSAR 220,BATTERY
2018-02-08,BAJAJ DISCOVER 150,HALF ACCELERATOR
2018-02-08,BAJAJ AVENGER STREET 220,WHEEL BEND
2018-02-08,BAJAJ AVENGER STREET 220,TAIL LAMP BULB
2018-02-08,BAJAJ AVENGER STREET 220,GB SHAFT OIL SEAL
2018-02-08,BAJAJ AVENGER STREET 220,TAIL LAMP BULB
2018-02-08,BAJAJ AVENGER STREET 220,BRAKE LIGHT SWITCH
2018-02-08,BAJAJ AVENGER STREET 220,WASHING
2018-02-08,BAJAJ AVENGER STREET 220,MASTER CYLENDER
2018-02-09,BAJAJ AVENGER STREET,LADIES HANDLE
2018-02-09,BAJAJ AVENGER STREET,LADIES FOOT REST
2018-02-09,BAJAJ PULSAR 150,ACCELATOR CABLE
2018-02-09,BAJAJ PULSAR 150,BATTERY
2018-02-09,BAJAJ PULSAR 150,TANK CAP
2018-02-09,BAJAJ PULSAR 150,CLUTCH SWITCH
2018-02-09,BAJAJ PULSAR 150,DISC PUMP KIT
2018-02-09,BAJAJ PULSAR 150,WHEEL BEARING
2018-02-09,BAJAJ PULSAR 150,FUSE BOX
2018-02-09,BAJAJ PULSAR 150,SEAT COVER
2018-02-09,BAJAJ PULSAR 150,LOCK SET
2018-02-09,BAJAJ PULSAR 150,SWITCH
2018-02-09,BAJAJ AVENGER STREET 220,TAIL LAMP BULB
2018-02-09,BAJAJ AVENGER STREET 220,MASTER CYLENDER
2018-02-09,BAJAJ AVENGER STREET 220,BRAKE LIGHT SWITCH
2018-02-09,BAJAJ AVENGER STREET 220,WASHING
2018-02-09,BAJAJ AVENGER STREET 220,SWITCH
2018-02-10,BAJAJ PULSAR 150,SEAT COVER
2018-02-10,BAJAJ PULSAR 150,SHIELD RUBBER
2018-02-10,BAJAJ PULSAR 150,BRAKE LIGHT SWITCH
2018-02-10,BAJAJ PLATINA,INDICATOR BULB
2018-02-10,BAJAJ AVENGER STREET,HANDLEBAR
2018-02-11,BAJAJ PULSAR 150,WIND SHIELD STICKER
2018-02-11,BAJAJ DISCOVER 125,INDICATOR
2018-02-11,BAJAJ DISCOVER 125,SPEEDOMETER WORM
2018-02-11,BAJAJ AVENGER STREET,PETROL
2018-02-11,BAJAJ PULSAR NS 200,COOLANT OIL
2018-02-11,BAJAJ PULSAR NS 200,4 WAY SWITCH
2018-02-11,BAJAJ PULSAR NS 200,MOBILE HOLDER
2018-02-11,BAJAJ PULSAR NS 200,WIRING
2018-02-11,BAJAJ AVENGER STREET,GEAR SHAFT
2018-02-12,BAJAJ PULSAR 220,LOW BEAM BULB
2018-02-12,BAJAJ PULSAR 220,BULB
2018-02-12,BAJAJ PULSAR 180,HANDLE BAR
2018-02-13,BAJAJ PULSAR 220,FOOT REST
2018-02-13,BAJAJ PULSAR 220,WASHING
2018-02-13,BAJAJ PULSAR 220,LABOUR
2018-02-13,BAJAJ CT 100,HEAD LIGHT SWITCH
2018-02-13,BAJAJ PULSAR 150,BRAKE LIGHT SWITCH
2018-02-13,BAJAJ PULSAR 150,SEAT COVER
2018-02-13,BAJAJ PULSAR 150,TYRE REPLACEMENT
2018-02-13,BAJAJ PULSAR 150,CALIPER ASSEMBLY
2018-02-13,BAJAJ PULSAR 150,WHEEL ASSMEBLY
2018-02-14,BAJAJ AVENGER STREET 220,LABOUR
2018-02-14,BAJAJ AVENGER STREET 220,WIRING CHECKUP
2018-02-14,BAJAJ DISCOVER 125,BATTERY CHARGE
2018-02-15,BAJAJ PULSAR 150,WHEEL BEARING
2018-02-15,BAJAJ PULSAR 150,WASHING
2018-02-15,BAJAJ PULSAR 150,HALF ACCELERATOR
2018-02-15,BAJAJ AVENGER STREET 220,WHEEL BOLT
2018-02-15,BAJAJ AVENGER STREET 220,WHEEL BEND
2018-02-15,BAJAJ PULSAR 150,STARTER COIL
2018-02-16,BAJAJ PULSAR 150,CHAIN COVER BOLT
2018-02-16,BAJAJ DISCOVER 150,CALIPER ASSEMBLY
2018-02-16,BAJAJ PULSAR 150,PETROL TUBE
2018-02-17,BAJAJ PULSAR 180,GEAR LEVER
2018-02-17,BAJAJ PULSAR 180,SEAT COVER
2018-02-17,BAJAJ AVENGER STREET 220,BUZZER
2018-02-17,BAJAJ PULSAR 180,HEAD LIGHT SWITCH
2018-02-17,BAJAJ DISCOVER 125,HEAD CAP O RING
2018-02-17,BAJAJ DISCOVER 125,SPEEDOMETER BULB
2018-02-17,BAJAJ DISCOVER 125,HEAD CAP LABOUR
2018-02-17,BAJAJ DISCOVER 125,CHAIN SET
2018-02-19,BAJAJ PULSAR 150,GEAR LEVER
2018-02-19,BAJAJ PULSAR 150,MIRROR
2018-02-19,BAJAJ PULSAR 150,CALIPER ASSEMBLY
2018-02-19,BAJAJ PULSAR 150,REAR SHOCK ABSORBER
2018-02-19,BAJAJ PULSAR 150,PUMP KIT
2018-02-19,BAJAJ PULSAR 220,BRAKE PEDAL
2018-02-19,BAJAJ PULSAR 220,OIL COOLER PIPE
2018-02-19,BAJAJ PULSAR 220,BEDDING BOLT
2018-02-19,BAJAJ PULSAR 220,FORK BEND
2018-02-19,BAJAJ PULSAR 220,FORK OIL
2018-02-19,BAJAJ PULSAR 220,FORK OIL SEAL
2018-02-19,BAJAJ PULSAR 220,FORK CONE SET
2018-02-20,BAJAJ AVENGER STREET 220,MIRROR
2018-02-21,BAJAJ PULSAR 150,WHEEL BEARING
2018-02-21,BAJAJ AVENGER STREET 220,WHEEL ALIGNMENT
2018-02-21,BAJAJ AVENGER STREET 220,GEAR LEVER RUBBER
2018-02-21,BAJAJ AVENGER STREET 220,BRAKE LIGHT SWITCH
2018-02-21,BAJAJ AVENGER STREET 220,SPEEDOMETER CABLE
2018-02-22,BAJAJ PULSAR 220,SPEEDOMETER
2018-02-22,BAJAJ PULSAR AS 200,CRASH GUARD
2018-02-22,BAJAJ PULSAR AS 200,CRASH GUARD BOLT
2018-02-22,BAJAJ PULSAR 180,VISIOR
2018-02-22,BAJAJ PULSAR 180,HEAD LIGHT DOOM
2018-02-22,BAJAJ PULSAR 180,BATTERY
2018-02-22,BAJAJ PULSAR 180,SELF MOTOR
2018-02-22,BAJAJ AVENGER STREET 220,BATTERY CHARGE
2018-02-22,BAJAJ AVENGER STREET 220,COIL CHECK
2018-02-22,BAJAJ AVENGER STREET 220,PICKUP COIL
2018-02-22,BAJAJ AVENGER STREET 220,MAGNET ASSEMBLY
2018-02-22,BAJAJ AVENGER STREET 220,CALIPER ASSEMBLY
2018-02-22,BAJAJ PULSAR 150,SEAT COVER
2018-02-22,BAJAJ PULSAR 150,LABOUR
2018-02-22,BAJAJ PULSAR 150,HELMET LOCK
2018-02-22,BAJAJ PULSAR 150,DRUM BOLT
2018-02-22,BAJAJ PULSAR 150,YOKE
2018-02-22,BAJAJ PULSAR 150,CLUTCH LEVER
2018-02-22,BAJAJ PULSAR 150,CLUTCH SWITCH
2018-02-23,BAJAJ PULSAR AS 200,CLUTCH LEVER
2018-02-23,BAJAJ PULSAR AS 200,INDICATOR
2018-02-23,BAJAJ PULSAR LS135,DISC PUMP KIT
2018-02-23,BAJAJ AVENGER STREET 220,GEAR SHAFT
2018-02-23,BAJAJ PULSAR LS135,MASTER CYLENDER
2018-02-23,BAJAJ DISCOVER,HANDLEBAR
2018-02-23,BAJAJ DISCOVER,BRAKE CABLE
2018-02-23,BAJAJ DISCOVER,FORK BEND
2018-02-23,BAJAJ DISCOVER,FORK OIL
2018-02-23,BAJAJ DISCOVER,FORK OIL SEAL
2018-02-23,BAJAJ DISCOVER,FORK CONE SET
2018-02-23,BAJAJ DISCOVER,FORK OVERHUAL
2018-02-24,BAJAJ AVENGER STREET 220,WHEEL ALIGNMENT
2018-02-24,BAJAJ AVENGER STREET 220,SPEEDOMETER CABLE
2018-02-24,BAJAJ PULSAR NS 200,COOLANT OIL
2018-02-24,BAJAJ PULSAR NS 200,DISC PUMP KIT
2018-02-24,BAJAJ PULSAR NS 200,BATTERY
2018-02-24,BAJAJ PULSAR NS 200,DISK PAD
2018-02-24,BAJAJ V150,PARKING BULB
2018-02-24,BAJAJ PULSAR 220,LOW BEAM BULB
2018-02-24,BAJAJ PULSAR 150,SIDE SHIELD
2018-02-25,BAJAJ PULSAR NS 200,PARKING BULB
2018-02-26,BAJAJ PULSAR 150,BATTERY
2018-02-26,BAJAJ PULSAR 150,BC UNIT
2018-02-26,BAJAJ PULSAR 150,SWITCH
2018-02-26,BAJAJ PULSAR 150,SWITCH
2018-02-26,BAJAJ PULSAR 150,HEAD LIGHT STAY
2018-02-26,BAJAJ PULSAR 150,SPEEDOMETER CAP
2018-02-26,BAJAJ PULSAR 150,CLUTCH SWITCH
2018-02-26,BAJAJ PULSAR 150,CLUTCH LEVER
2018-02-26,BAJAJ PULSAR 150,SELF REALY
2018-02-26,BAJAJ PULSAR 150,INDICATOR
2018-02-26,BAJAJ PULSAR 150,LABOUR
2018-02-26,BAJAJ PULSAR 150,YOKE
2018-02-27,BAJAJ PULSAR 180,BEARING
2018-02-27,BAJAJ PULSAR 180,CHAIN SET
2018-02-27,BAJAJ DISCOVER,BATTERY
2018-02-27,BAJAJ DISCOVER,BRAKE CABLE
2018-02-27,BAJAJ DISCOVER,SPEEDOMETER CABLE
2018-02-27,BAJAJ DISCOVER,BEARING
2018-02-27,BAJAJ PULSAR NS 200,COOLANT OIL
2018-02-27,BAJAJ DISCOVER,CHAIN SET
2018-02-27,BAJAJ DISCOVER,BATTERY
2018-02-27,BAJAJ DISCOVER,BRAKE CABLE
2018-02-27,BAJAJ DISCOVER,SPEEDOMETER CABLE
2018-02-27,BAJAJ DISCOVER,BEARING
2018-02-27,BAJAJ AVENGER STREET,CHAIN SET
2018-02-27,BAJAJ AVENGER STREET,FORK BEND
